imob,imovel_url,codigo,nome,bairro,aluguel,condominio,area,quartos,banheiros,vaga_garagem,descricao,tipo_imov
c7234506476bbf0aff48eda764ff9eba,8e473a9e7fa7f7b93db3ba5577666dc6,d7605883477939a58e52e551391d5dcb,245d9e8bab947ecf1ee8867fe9597ab2, JD. PAULISTA,"R$950,00","

                    + Condomínio R$0,00 i
Valores sujeitos a alteração.

+ IPTU R$0,00
",16      M2,1,1,0,"Kitnet localizada próximo à Unicamp (FCA) contendo 01 dormitório com cama e guarda-roupas, cozinha com geladeira e microondas, lavanderia, banheiro e também conta com uma área de lazer com piscina e churrasqueira
16      M2
1       QUARTO COM CAMA E GUARDA-ROUPAS
1       COZINHA COM GELADEIRA E MICROONDAS
1       BANHEIRO
1       LAVANDERIA
ÁREA DE LAZER COM PISCINA E CHURRASQUEIRA
PISO CERAMICO
TETO LAJE",kitnet
c7234506476bbf0aff48eda764ff9eba,be1cbf550c95dbf06e3701139d616ba0,7b17e06caa3474661e0d2ac8f44da80f,245d9e8bab947ecf1ee8867fe9597ab2, JD. PAULISTA,"R$950,00","

                    + Condomínio R$0,00 i
Valores sujeitos a alteração.

+ IPTU R$0,00
",1º      ANDAR,1,1,0,"Kitnet localizada próximo à Unicamp (FCA) contendo 01 dormitório com cama e guarda-roupas, cozinha com geladeira e microondas, lavanderia, banheiro e também conta com uma área de lazer com piscina e churrasqueira.
1º      ANDAR
16      M2
1       QUARTO COM SACADA, CAMA E GUARDA-ROUPAS
1       COZINHA COM MICROONDAS E GELADEIRA
1       BANHEIRO
1       LAVANDERIA
ÁREA DE LAZER COM PISCINA E CHURRASQUEIRA
PISO CERAMICO
TETO LAJE",kitnet
c7234506476bbf0aff48eda764ff9eba,a7affabe10894f70342ca87e0368e54a,6a079dd44e0e8cc401934fe33492d0bc,245d9e8bab947ecf1ee8867fe9597ab2, JD. PAULISTA,"R$950,00","

                    + Condomínio R$0,00 i
Valores sujeitos a alteração.

+ IPTU R$0,00
",16      M2,1,1,0,"Kitnet localizada próximo à Unicamp (FCA) contendo 01 dormitório com cama e guarda-roupas, cozinha com geladeira e microondas, lavanderia, banheiro e também conta com uma área de lazer com piscina e churrasqueira.
16      M2
1       QUARTO COM CAMA E GUARDA-ROUPAS
1       COZINHA COM GELADEIRA E MICROONDAS
1       BANHEIRO
1       LAVANDERIA
PISO CERAMICO
TETO LAJE",kitnet
c7234506476bbf0aff48eda764ff9eba,90957a71eee6dfd43838107af087e81d,74f4cf90ff8521e47f0acd347411dc9a,245d9e8bab947ecf1ee8867fe9597ab2, JD. PAULISTA,"R$950,00","

                    + Condomínio R$0,00 i
Valores sujeitos a alteração.

+ IPTU R$0,00
",16      M2,1,1,0,"Kitnet localizada próximo à Unicamp (FCA) contendo 01 dormitório com cama e guarda-roupas, cozinha com geladeira e microondas, lavanderia, banheiro e também conta com uma área de lazer com piscina e churrasqueira.
16      M2
1       QUARTO COM CAMA E GUARDA-ROUPAS
1       COZINHA COM GELADEIRA E MICROONDAS
1       BANHEIRO
1       LAVANDERIA
ÁREA DE LAZER COM PISCINA E CHURRASQUEIRA",kitnet
c7234506476bbf0aff48eda764ff9eba,903ea21d025b6ea56b5d7a7987f38096,ded7b202961dd5bb3fd74353a755c6de,245d9e8bab947ecf1ee8867fe9597ab2, CIDADE UNIVERSITARIA,"R$1.000,00","

                    + Condomínio R$100,00 i
Valores sujeitos a alteração.

+ IPTU R$0,00
",25      M2,1,1,1,"Apartamento localizado no Chacara Antonieta contendo quarto e sala conjugados com armário e painel de TV, cozinha planejada com geladeira e fogão, banheiro social, lavanderia e vaga na garagem para 01 carro com portão eletrônico. Acabamento em piso cerâmico e laje.
25      M2
1       QUARTO COM ARMÁRIO
1       SALA COM PAINEL DE TV
1       COZINHA PLANEJADA COM FOGÃO E GELADEIRA
1       LAVANDERIA
1       VAGA PARA CARRO COM PORTÃO ELETRÔNICO
PISO CERÂMICO
TETO LAJE",kitnet
c7234506476bbf0aff48eda764ff9eba,1bd77a2bcf0f3cc8fc2c81cc2911daa5,b2d83e2253d0695b33e339b8fdd48a94,245d9e8bab947ecf1ee8867fe9597ab2, JD. PAULISTA,"R$950,00","

                    + Condomínio R$0,00 i
Valores sujeitos a alteração.

+ IPTU R$0,00
",16      M2,1,1,0,"Kitinet medindo 16 m² próximo à Faculdade Unicamp, com quarto contendo box e guarda-roupas, cozinha com geladeira e microondas, banheiro e lavanderia. Além da área de lazer com piscina e churrasqueira.
16      M2
1       QUARTO COM BOX E GUARDA-ROUPAS
1       COZINHA COM GELADEIRA E MICROONDAS
1       BANHEIRO
1       LAVANDERIA
ÁREA DE LAZER COM PISCINA E CHURRASQUEIRA
PISO CERAMICO
TETO LAJE",kitnet
c7234506476bbf0aff48eda764ff9eba,6362b43002746f0bee53c83ad03f9e2a,3373dddda5f9ac40a77e24c56637bf1c,245d9e8bab947ecf1ee8867fe9597ab2, CIDADE UNIVERSITARIA,"R$800,00","

                    + Condomínio R$0,00 i
Valores sujeitos a alteração.

+ IPTU R$0,00
",1       QUARTO,1,1,0,"kitinet com ótima localização na Cidade universitária, contendo 01 quarto, cozinha e lavanderia conjugada e banheiro.
1       QUARTO
1       COZINHA
1       BANHEIRO
1       LAVANDERIA CONJUGADA
PISO CERÂMICO
TETO LAJE",kitnet
c7234506476bbf0aff48eda764ff9eba,04db3a5943cea6a860cee0b2229de54c,d9b2196d1832bd89cf68e3cf348b57ff,245d9e8bab947ecf1ee8867fe9597ab2, CIDADE UNIVERSITARIA,"R$700,00","

                    + Condomínio R$0,00 i
Valores sujeitos a alteração.

+ IPTU R$0,00
",1º      ANDAR,1,1,0,"Kitinet lcalizada no Cidade Universitária próximo a Unicamp contendo quarto e sala conjugados, cozinha com fogão cooktop e microondas, banheiro social com gabinete e box e lavanderia de uso coletivo. Acabamento em piso cerâmico e laje.
1º      ANDAR
30      M2
1       QUARTO CONJUGADO
1       SALA
1       COZINHA
1       BANHEIRO
1       LAVANDERIA COLETIVA
PISO CERÂMICO
TETO LAJE",kitnet
c7234506476bbf0aff48eda764ff9eba,c5301bfe70aaf0c3ee90244d0a090153,2666412f384c5ca7b49e8fcf544011db,245d9e8bab947ecf1ee8867fe9597ab2, CIDADE UNIVERSITARIA,"R$700,00","

                    + Condomínio R$0,00 i
Valores sujeitos a alteração.

+ IPTU R$0,00
",TERREO ANDAR TERREO,1,1,0,"Kitinet lcalizada no Cidade Universitária próximo a Unicamp contendo quarto e sala conjugados, cozinha com fogão cooktop, banheiro social com gabinete e box e lavanderia de uso coletivo. Acabamento em piso cerâmico e laje.
TERREO ANDAR TERREO
30      M2
1       QUARTO CONJUGADO
1       SALA
1       COZINHA
1       BANHEIRO
1       LAVANDERIA COLETIVA
PISO CERÂMICO
TETO LAJE",kitnet
c7234506476bbf0aff48eda764ff9eba,2968254817febd56ef454b2d2913db41,a61001168f67f6f3e2209ef429628d14,245d9e8bab947ecf1ee8867fe9597ab2, CIDADE UNIVERSITARIA,"R$1.000,00","

                    + Condomínio R$0,00 i
Valores sujeitos a alteração.

+ IPTU R$0,00
",40      M2,1,1,0,"Linda kitinet localizada no Cidade Universitária contendo 01 quarto com armário planejado, sala, cozinha planejada com fogão cooktop, banheiro e lavanderia com armário. Acabamento em piso cerâmico e laje
40      M2
1º      ANDAR
1       QUARTO COM ARMÁRIO
1       SALA
1       COZINHA PLANEJADA COM FOGÃO COOKTOP
1       BANHEIRO
1       LAVANDERIA COM ARMÁRIO
PISO CERÂMICO
TETO LAJE",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,c30bd4e5b67f15ef108cd5f4a4c426bb,83a41075cdc932e3c25515cf01c2774b,d19a1e5654340344ba70f89a5b65e0d7,Jardim Cidade Universitária I - Limeira/Sp,"R$ 1.100,00",0,0 m2,2,1,null,Sala ampla com sacada  Cozinha com gabinete WC com gabinete e box blindex Lavanderia. Garagem coberta Câmera de Monitoramento externo e interno Hall  Muro com cerca concertina Porta de acesso ao prédio com fechadura de segurança abertura externa somente com chave Portão eletrônico.,apto
53dd1202c5ef8ce3878ffbd4b3c79bd2,8cac590afc2e25b8a7de3cc1e2b456be,e9067175b444073f4bc8aee2ffa37a18,d19a1e5654340344ba70f89a5b65e0d7,Jardim Cidade Universitária I - Limeira/Sp,"R$ 1.100,00",0,0 m2,2,1,null,Sala ampla com sacada  Cozinha com gabinete WC com gabinete e box Blindex Lavanderia. Garagem conerta Câmera de Monitoramento externo e interno Hall  Muro com cerca concertina Porta de acesso ao prédio com fechadura de segurança abertura externa somente com chave Portão eletrônico.  Itens inclusos no aluguel Consumo de até 5 Kg de gás encanado Consumo de até 10 mtrs. cúbicos de água Consumo de energia  da área administrativa e da bomba de incêndio Faxina da área externa comum 1 vez por semana.,apto
53dd1202c5ef8ce3878ffbd4b3c79bd2,078f0fdfb7728cec730a574ed64b2b2d,1c275fe45a52f59318a217b001e8e3e4,c76bfea57e3a9b567fb9ff8224f6148e,Chácaras Antonieta - Limeira/Sp,"R$ 1.000,00","+ Condomínio R$ 240,00					                         ",69 m2,2,1,null,"Imóvel com sala, cozinha, banheiro social, dois dormitórios e área de serviço.",apto
53dd1202c5ef8ce3878ffbd4b3c79bd2,63b5d1bcc4c2d91ab7f432e5310e4666,1c8c858890b04f667665180848f4d514,d19a1e5654340344ba70f89a5b65e0d7,Jardim Cidade Universitária I - Limeira/Sp,"R$ 1.000,00","+ Condomínio R$ 200,00					                         ",0 m2,2,1,null,Em frente a portaria da Unicamp.   Sala ampla cm sacada.  Cozinha com gabinete. Wc com gabinete e box blindex. Lavanderia.  Garagem coberta. Câmeras de monitoramento externo e interno (hall). Porta de acesso ao prédio com fechadura de segurança ( abertura externa somente com chave). Muro com cerca concertina.  Portão eletrônico.   Itens inclusos no aluguel:  Consumo de até 5kg de gás encanado.  Consumo de até 10 metros cúbicos de água. Consumo de energia da área administrativa e da bomba de incêndio. Faxina de área comum uma vez por semana. ,apto
53dd1202c5ef8ce3878ffbd4b3c79bd2,ff7470af1624f7833b65751c6d59258f,d089053831a167d9626cbfe93554c734,f20845a3c2fc54218318ae1392141d40,Chácaras Antonieta - Limeira/Sp ,"R$ 950,00","+ Condomínio R$ 254,00					                         ",54 m2,2,1,null,"Imóvel com sala, cozinha com armários, dois dormitórios, área de serviço e garagem.",apto
53dd1202c5ef8ce3878ffbd4b3c79bd2,784c831f659c66f6f05c2417e5f0f894,56fee471b37b40222177c1ee9659f79b,401c39e1fbf291d56d805c55869ece7e,Jardim Cidade Universitária I - Limeira/Sp ,"R$ 950,00","+ Condomínio R$ 150,00					                         ",60 m2,2,1,null,Sala ampla com sacada; Cozinha com gabinete; WC com gabinete e box Blindex; Lavanderia. Garagem coberta; Câmera de Monitoramento externo e interno (Hall);  Muro com cerca concertina; Porta de acesso ao prédio com fechadura de segurança (abertura externa somente com chave); Portão eletrônico.  ITENS INCLUSOS NO ALUGUEL: Consumo de até 5 Kg de gás encanado; Consumo de até 10 Mtrs. cúbicos de água; Consumo de energia  da área administrativa e da bomba de incêndio; Faxina da área externa comum 1 vez por semana.,apto
53dd1202c5ef8ce3878ffbd4b3c79bd2,d80910ddbabf32d3b2ee32abc4ec605b,38d9264d17fadb6718d8260583ecb0c3,9b08abab5f3715b33adb89126f6f230f,Chácaras Antonieta - Limeira/Sp ,"R$ 900,00","+ Condomínio R$ 308,90					                         ",50 m2,2,1,null,"Imóvel com dois dormitórios, cozinha com armários, banheiro social, lavanderia com armários e sacada.",apto
53dd1202c5ef8ce3878ffbd4b3c79bd2,b9400af697828f6f574631110535b363,89ccc93d3d6d67b3172b18fe766172bf,c51df954133fe1551b78e16406205559,Chácaras Antonieta - Limeira/Sp ,"R$ 900,00","+ Condomínio R$ 258,00					                         ",0 m2,2,1,null,"Apartamento no bairro Chácara Antonieta contendo 2 dormitórios, sala, cozinha, wc social e vaga de garagem.",apto
53dd1202c5ef8ce3878ffbd4b3c79bd2,8502574bc2a2486075a60f600adb2e87,e97ad5cc09d0450607378e3ece9d9764,6c3e176f13e88fe40e98677c5e86deb3,Chácaras Antonieta - Limeira/Sp ,"R$ 900,00","+ Condomínio R$ 250,00					                         ",63 m2,2,1,null,"Apartamento com 02 dormitórios, sala, banheiro, cozinha, área de serviço e 02 vagas garagem coberta.",apto
53dd1202c5ef8ce3878ffbd4b3c79bd2,9999c0a0bd1e778e7e5b015340219224,20c31cb96bd6b058b71ba6d5c52e651c,f9a07b21cf4b6897f8c318d5b403901e,Jardim Cidade Universitária I - Limeira/Sp ,"R$ 850,00","+ Condomínio R$ 150,00					                         ",50 m2,2,1,null,"Imóvel com sala ampla com sacada; cozinha com gabinete, banheiro com gabinete e box, lavanderia e garagem coberta;",apto
53dd1202c5ef8ce3878ffbd4b3c79bd2,488108f44bfc6b7754a4902fc0e62723,12bb30501508504b0a9a8c9ad27d7038,9b08abab5f3715b33adb89126f6f230f,Chácaras Antonieta - Limeira/Sp ,"R$ 850,00","+ Condomínio R$ 308,00					                         ",50 m2,2,1,null,"Imóvel com dois dormitórios, sala, cozinha, área de serviço, banheiro social e sacada.",apto
53dd1202c5ef8ce3878ffbd4b3c79bd2,822f7b137f3d0ba807c90cf8a8c932d3,a8b47ec7d71aaf4298732b05e1c0ec8e,c51df954133fe1551b78e16406205559,Chácaras Antonieta - Limeira/Sp ,"R$ 800,00","+ Condomínio R$ 341,00					                         ",0 m2,2,1,null,"Apartamento com 2 dormitórios, 1 sala, cozinha com gabinete, mesa com cadeiras e banqueta e banheiro com box blindex.",apto
53dd1202c5ef8ce3878ffbd4b3c79bd2,4ac26a7b6f972d805094fc5d7872f9a3,71892c118fdb6dc0e94544eef59d98dc,117a1b3d91c268f5dcb635d477f1bc86,Chácaras Antonieta - Limeira/Sp ,"R$ 800,00","+ Condomínio R$ 339,80					                         ",65 m2,2,1,null,"Apartamento oferece 2 dormitórios com armários, banheiro com box, sala, cozinha com armário, área de serviço coberta e 1 vaga de garagem.",apto
53dd1202c5ef8ce3878ffbd4b3c79bd2,9be7b045a36a95487ebf07191980db3f,8f28c4d4b000a95b8567d5f26e165b89,f9a07b21cf4b6897f8c318d5b403901e,Jardim Cidade Universitária I - Limeira/Sp ,Sob consulta,0,50 m2,2,1,null,"Imóvel com sala, cozinha, banheiro com armário, dois dormitórios, área de serviço e sacada.",apto
53dd1202c5ef8ce3878ffbd4b3c79bd2,3347435de6b51feabbe9e0810f83f8f7,61e53291df106450037e9f28f9dddcfa,c51df954133fe1551b78e16406205559,Chácaras Antonieta - Limeira/Sp ,Sob consulta,0,0 m2,2,1,null,"Imóvel cozinha com armários, sala com painel, banheiro social com gabinete, dois dormitórios, sendo um com armário, área de serviço com armários, sacada e garagem.",apto
53dd1202c5ef8ce3878ffbd4b3c79bd2,60e196eccae3c45fc9216fab63a87711,b2e2da9941ad919b29960e9d36819f60,c51df954133fe1551b78e16406205559,Chácaras Antonieta - Limeira/Sp ,Sob consulta,0,0 m2,2,1,null,"Imóvel com sala, cozinha com armários, dois dormitórios com armários, banheiro social, área de serviço e sacada.",apto
53dd1202c5ef8ce3878ffbd4b3c79bd2,7036c7fb1bfa488ec3cf36c53a8094e3,39b7f0923fd82bb666ecc1a168848a28,0ef98b2b924d268967e63d0747a4bd65,Jardim Cidade Universitária I - Limeira/Sp,"R$ 1.050,00",0,0 m2,1,1,null,"Imóvel próximo à Unicamp e também com entrada pela Av Libertino Pizani, 177. Conta com sala  e cozinha conjugados, sendo a cozinha já mobiliada com gabinete, balcão, fogão e geladeira, lavanderia, dormitório com armário, mesa para estudos e ar condicionado, e o banheiro com gabinete e box blindex, além de interfone individual. No aluguel está incluso o consumo de água até 2.500L por pessoa, o consumo de gás, faxina quinzenal e consumo de energia da área comum e conta também com câmeras de monitoramento 24h (sem acesso remoto). O imóvel oferece também o ponto para internet, onde todo o cabeamento já está pronto. Ficando de responsabilidade do locatário a compra do roteador e pagamento do plano que melhor atenderá suas necessidades",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,bc551ab3987404ca6db1142eb1954c40,2f8542abf804d897430c0c9a84b1991e,0ef98b2b924d268967e63d0747a4bd65,Jardim Cidade Universitária I - Limeira/Sp,"R$ 1.050,00",0,0 m2,1,1,null,"Imóvel muito bem localizado! Conta com sala  e cozinha conjugados, sendo a cozinha já mobiliada com gabinete, balcão, fogão e geladeira, lavanderia, dormitório com armário, mesa para estudos e ar condicionado, e o banheiro com gabinete e box blindex, além de interfone individual. No aluguel está incluso o consumo de água até 2.500L por pessoa, o consumo de gás, faxina quinzenal e consumo de energia da área comum e conta também com câmeras de monitoramento 24h (sem acesso remoto).  O imóvel oferece também o ponto para internet, onde todo o cabeamento já está pronto. Ficando de responsabilidade do locatário a compra do roteador e pagamento do plano que melhor atenderá suas necessidades (10MB - R$ 59,90 // 15MB - 79,90 ou 20MB - R$ 99,90). A solicitação desses planos será também de responsabilidade do locatário e feito junto a empresa Net Vision, que permanecerão sempre à disposição diante de qualquer dúvida e/ou problema.  *** VALORES REFERENTE À INTERNET SUJEITOS A ALTERAÇÃO, SEM PREVIO AVISO, PELA EMPRESA RESPONSÁVEL.***",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,b3f8850fa40b0fe1573bab491166a0e7,7ef0dfe78be61f5fd8392d3948fb860c,0ef98b2b924d268967e63d0747a4bd65,Jardim Cidade Universitária I - Limeira/Sp,"R$ 1.050,00",0,0 m2,1,1,null,"Imóvel com: geladeira, fogão, gabinete e mesa na cozinha, interfone, um dormitório com armário e mesa, ar condicionado, banheiro com gabinete e persianas.",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,0fc6a848ea777d994497b7dcfd4f41b6,5416c9b0aba5eb43b419b107d3975a76,ca19a963cee27eb10567c5523549eeae,Jardim Cidade Universitária I - Limeira/Sp,"R$ 1.050,00",0,50 m2,1,1,null,Imóvel muito bem localizado Conta com sala  e cozinha conjugados sendo a cozinha já mobiliada com gabinete balcão fogão e geladeira lavanderia dormitório com armário mesa para estudos e ar condicionado e o banheiro com gabinete e box blindex além de interfone individual. No aluguel está incluso o consumo de água até 2.500L por pessoa o consumo de gás faxina quinzenal e consumo de energia da área comum e conta também com câmeras de monitoramento 24h sem acesso remoto.  O imóvel oferece também o ponto para internet onde todo o cabeamento já está pronto. Ficando de responsabilidade do locatário a compra do roteador e pagamento do plano que melhor atenderá suas necessidades 10MB - R 5990 // 15MB - 7990 ou 20MB - R 9990. A solicitação desses planos será também de responsabilidade do locatário e feito junto a empresa Net Vision que permanecerão sempre à disposição diante de qualquer dúvida e/ou problema.  VALORES REFERENTE À INTERNET SUJEITOS A ALTERAÇÃO SEM PREVIO AVISO PELA EMPRESA RESPONSÁVEL.,kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,47f3e2bcb4dd9dcf4fc279b4c6e8542d,2c8c9e9121145fbc37ef67c0a5ea3869,0ef98b2b924d268967e63d0747a4bd65,Jardim Cidade Universitária I - Limeira/Sp,"R$ 1.050,00",0,0 m2,1,1,null,Imóvel muito bem localizado. Conta com sala  e cozinha conjugados sendo a cozinha já mobiliada com gabinete balcão fogão e geladeira lavanderia dormitório com armário mesa para estudos e ar condicionado e o banheiro com gabinete e box blindex além de interfone individual. No aluguel está incluso o consumo de água até 2.500L por pessoa o consumo de gás faxina quinzenal e consumo de energia da área comum e conta também com câmeras de monitoramento 24h sem acesso remoto.  O imóvel oferece também o ponto para internet onde todo o cabeamento já está pronto. Ficando de responsabilidade do locatário a compra do roteador e pagamento do plano que melhor atenderá suas necessidades 10MB - R 5990 // 15MB - 7990 ou 20MB - R 9990. A solicitação desses planos será também de responsabilidade do locatário e feito junto a empresa Net Vision que permanecerão sempre à disposição diante de qualquer dúvida e/ou problema.  VALORES REFERENTE À INTERNET SUJEITOS A ALTERÇÃO SEM PREVIO AVISO PELA EMPRESA RESPONSÁVEL.,kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,661efea259a02fbecc519144173af7c6,66144e0bddee1c85b94bc338ecfae0fb,0ef98b2b924d268967e63d0747a4bd65,Jardim Cidade Universitária I - Limeira/Sp,"R$ 1.050,00",0,0 m2,1,1,null,"Imóvel muito bem localizado. Conta com sala e cozinha conjugados sendo a cozinha já mobiliada com gabinete, balcão, fogão e geladeira, lavanderia, dormitório com armário, mesa para estudos e ar condicionado, banheiro com gabinete e box blindex, interfone individual. No aluguel está incluso o consumo de água até 2.500L por pessoa o consumo de gás, faxina quinzenal e consumo de energia da área comum e conta também com câmeras de monitoramento 24h sem acesso remoto.  O imóvel oferece também o ponto para internet onde todo o cabeamento já está pronto. Ficando de responsabilidade do locatário a compra do roteador e pagamento do plano que melhor atenderá suas necessidades 10MB - R$ 59,90 // 15MB - R$ 79,90 ou 20MB - R$ 99,90. A solicitação desses planos será também de responsabilidade do locatário e feito junto a empresa Net Vision que permanecerão sempre à disposição diante de qualquer dúvida e/ou problema.  VALORES REFERENTE À INTERNET SUJEITOS A ALTERÇÃO SEM PRÉVIA, AVISO PELA EMPRESA RESPONSÁVEL.",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,ffc9ed096e4a0196fab30a6ab35e97c2,484d3f328baba48b8f789ddac04a86d8,0ef98b2b924d268967e63d0747a4bd65,Jardim Cidade Universitária I - Limeira/Sp,"R$ 1.050,00",0,0 m2,1,1,null,"Imóvel com sala  e cozinha conjugados, sendo a cozinha mobiliada com gabinete, balcão, fogão e geladeira, lavanderia, dormitório com armário, mesa para estudos e ar condicionado, e o banheiro com gabinete e box,  interfone individual.  No aluguel está incluso o consumo de água até 2.500L por pessoa, o consumo de gás, faxina quinzenal e consumo de energia da área comum e conta também com câmeras de monitoramento 24h (sem acesso remoto). O imóvel oferece também o ponto para internet, onde todo o cabeamento já está pronto. Ficando de responsabilidade do locatário a compra do roteador e pagamento do plano que melhor atenderá suas necessidades (10MB - R$ 59,90 // 15MB - 79,90 ou 20MB - R$ 99,90). A solicitação desses planos será também de responsabilidade do locatário e feito junto a empresa Net Vision, que permanecerão sempre à disposição diante de qualquer dúvida e/ou problema.  *** VALORES REFERENTE À INTERNET SUJEITOS A ALTERÇÃO, SEM PREVIO AVISO, PELA EMPRESA RESPONSÁVEL.***",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,9b38882af6421515d7c53345ac7ccb86,8dae04e0c3ca32298ab313770631283a,0ef98b2b924d268967e63d0747a4bd65,Jardim Cidade Universitária I - Limeira/Sp,"R$ 1.050,00",0,0 m2,1,1,null,"Imóvel muito bem localizado. Conta com sala e cozinha conjugados, sendo a cozinha já mobiliada com gabinete, balcão, fogão e geladeira, lavanderia, dormitório com armário, mesa para estudos e ar condicionado e o banheiro com gabinete e box blindex, além de interfone individual. No aluguel está incluso o consumo de água até 2.500L por pessoa, o consumo de gás, faxina quinzenal e consumo de energia da área comum, conta também com câmeras de monitoramento 24h sem acesso remoto.",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,12bb4f83851cdcf1957bfc13f6708814,76593fa9601827b4b1e32e91e2076188,0ef98b2b924d268967e63d0747a4bd65,Jardim Cidade Universitária I - Limeira/Sp,"R$ 1.050,00",0,0 m2,1,1,null,Imóvel muito bem localizado. Conta com sala  e cozinha conjugados sendo a cozinha já mobiliada com gabinete balcão fogão e geladeira lavanderia dormitório com armário mesa para estudos e ar condicionado e o banheiro com gabinete e box blindex além de interfone individual. No aluguel está incluso o consumo de água até 2.500L por pessoa o consumo de gás faxina quinzenal e consumo de energia da área comum e conta também com câmeras de monitoramento 24h sem acesso remoto.  O imóvel oferece também o ponto para internet onde todo o cabeamento já está pronto. Ficando de responsabilidade do locatário a compra do roteador e pagamento do plano que melhor atenderá suas necessidades 10MB - R 5990 // 15MB - 7990 ou 20MB - R 9990. A solicitação desses planos será também de responsabilidade do locatário e feito junto a empresa Net Vision que permanecerão sempre à disposição diante de qualquer dúvida e/ou problema.  VALORES REFERENTE À INTERNET SUJEITOS A ALTERÇÃO SEM PREVIO AVISO PELA EMPRESA RESPONSÁVEL.,kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,e1e7d02b953ca1917c3882d23299d48b,facc793b46ad4ca374ce1fd9b573d59e,0ef98b2b924d268967e63d0747a4bd65,Jardim Cidade Universitária I - Limeira/Sp,"R$ 1.050,00",0,0 m2,1,1,null,"Imóvel muito bem localizado! Conta com sala e cozinha conjugados, sendo a cozinha já mobiliada com gabinete, balcão, fogão e geladeira, área de serviço, dormitório com armário, mesa para estudos e ar condicionado, e o banheiro com gabinete e box de vidro, além de interfone individual. No aluguel está incluso o consumo de água até 2.500L por pessoa, o consumo de gás, faxina quinzenal e consumo de energia da área comum e conta também com câmeras de monitoramento 24h (sem acesso remoto).  O imóvel oferece também o ponto para internet, onde todo o cabeamento já está pronto. Ficando de responsabilidade do locatário a compra do roteador e pagamento do plano que melhor atenderá suas necessidades (10MB - R$ 59,90 // 15MB - 79,90 ou 20MB - R$ 99,90). A solicitação desses planos será também de responsabilidade do locatário e feito junto a empresa Net Vision, que permanecerão sempre à disposição diante de qualquer dúvida e/ou problema. . VALORES REFERENTE À INTERNET SUJEITOS A ALTERÇÃO, SEM PREVIO AVISO, PELA EMPRESA RESPONSÁVEL",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,cbc00cf39a4ba1d5a3eb93078b0e9374,f35ab38d7e2c5a4b5e0a009ccc32d452,0ef98b2b924d268967e63d0747a4bd65,Jardim Cidade Universitária I - Limeira/Sp,"R$ 1.050,00",0,0 m2,1,1,null,Imóvel novo 1 locação próximo à Unicamp e também com entrada pela Av Libertino Pizani 177. Conta com sala  e cozinha conjugados sendo a cozinha já mobiliada com gabinete balcão fogão e geladeira lavanderia dormitório com armário mesa para estudos e ar condicionado e o banheiro com gabinete e box blindex além de interfone individual. No aluguel está incluso o consumo de água até 2.500L por pessoa o consumo de gás faxina quinzenal e consumo de energia da área comum e conta também com câmeras de monitoramento 24h sem acesso remoto. O imóvel oferece também o ponto para internet onde todo o cabeamento já está pronto. Ficando de responsabilidade do locatário a compra do roteador e pagamento do plano que melhor atenderá suas necessidades 10MB - R 5990 // 15MB - 7990 ou 20MB - R 9990. A solicitação desses planos será também de responsabilidade do locatário e feito junto a empresa Net Vision que permanecerão sempre à disposição diante de qualquer dúvida e/ou problema.  VALORES REFERENTE À INTERNET SUJEITOS A ALTERÇÃO SEM PREVIO AVISO PELA EMPRESA RESPONSÁVEL.,kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,e5e92a16d98846302886b0d14b3320c7,c42857333ce48605664427a5dbb10ad3,0ef98b2b924d268967e63d0747a4bd65,Jardim Cidade Universitária I - Limeira/Sp,"R$ 1.050,00",0,0 m2,1,1,null,"Imóvel muito bem localizado. Conta com sala e cozinha conjugados sendo a cozinha já mobiliada com gabinete, balcão, fogão e geladeira, lavanderia, dormitório com armário, mesa para estudos e ar condicionado, banheiro com gabinete e box blindex, interfone individual. No aluguel está incluso o consumo de água até 2.500L por pessoa o consumo de gás, faxina quinzenal e consumo de energia da área comum e conta também com câmeras de monitoramento 24h sem acesso remoto.  O imóvel oferece também o ponto para internet onde todo o cabeamento já está pronto. Ficando de responsabilidade do locatário a compra do roteador e pagamento do plano que melhor atenderá suas necessidades 10MB - R$ 59,90 // 15MB - R$ 79,90 ou 20MB - R$ 99,90. A solicitação desses planos será também de responsabilidade do locatário e feito junto a empresa Net Vision que permanecerão sempre à disposição diante de qualquer dúvida e/ou problema.  VALORES REFERENTE À INTERNET SUJEITOS A ALTERÇÃO SEM PRÉVIA,  AVISO PELA EMPRESA RESPONSÁVEL.",kitnet
